Gads,Pasv_nos,Pasv_ATVK,Ter_ied_vien_nos,Ter_ied_vien_ATVK,Vecuma_grupa,Mir_vir_skaits,Mir_siev_skaits
2023,DIENVIDKURZEMES NOVADS,027000,MEDZES PAGASTS,027550,62-74,7,2
2023,DIENVIDKURZEMES NOVADS,027000,MEDZES PAGASTS,027550,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,MEDZES PAGASTS,027550,75 un vec.,4,9
2023,DIENVIDKURZEMES NOVADS,027000,NĪCAS PAGASTS,027560,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,NĪCAS PAGASTS,027560,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,NĪCAS PAGASTS,027560,19-24,0,0
2023,DIENVIDKURZEMES NOVADS,027000,NĪCAS PAGASTS,027560,25-49,0,1
2023,DIENVIDKURZEMES NOVADS,027000,NĪCAS PAGASTS,027560,50-61,2,1
2023,DIENVIDKURZEMES NOVADS,027000,NĪCAS PAGASTS,027560,62-74,2,3
2023,DIENVIDKURZEMES NOVADS,027000,NĪCAS PAGASTS,027560,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,NĪCAS PAGASTS,027560,75 un vec.,9,17
2023,DIENVIDKURZEMES NOVADS,027000,OTAŅĶU PAGASTS,027570,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,OTAŅĶU PAGASTS,027570,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,OTAŅĶU PAGASTS,027570,19-24,0,0
2023,DIENVIDKURZEMES NOVADS,027000,OTAŅĶU PAGASTS,027570,25-49,0,0
2023,DIENVIDKURZEMES NOVADS,027000,OTAŅĶU PAGASTS,027570,50-61,2,0
2023,DIENVIDKURZEMES NOVADS,027000,OTAŅĶU PAGASTS,027570,62-74,2,1
2023,DIENVIDKURZEMES NOVADS,027000,OTAŅĶU PAGASTS,027570,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,OTAŅĶU PAGASTS,027570,75 un vec.,7,5
2023,DIENVIDKURZEMES NOVADS,027000,PĀVILOSTA,027230,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PĀVILOSTA,027230,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PĀVILOSTA,027230,19-24,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PĀVILOSTA,027230,25-49,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PĀVILOSTA,027230,50-61,3,0
2023,DIENVIDKURZEMES NOVADS,027000,PĀVILOSTA,027230,62-74,1,4
2023,DIENVIDKURZEMES NOVADS,027000,PĀVILOSTA,027230,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PĀVILOSTA,027230,75 un vec.,7,22
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULE,027240,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULE,027240,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULE,027240,19-24,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULE,027240,25-49,2,0
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULE,027240,50-61,1,2
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULE,027240,62-74,9,4
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULE,027240,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULE,027240,75 un vec.,10,15
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULES PAGASTS,027580,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULES PAGASTS,027580,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULES PAGASTS,027580,19-24,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULES PAGASTS,027580,25-49,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULES PAGASTS,027580,50-61,1,0
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULES PAGASTS,027580,62-74,1,1
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULES PAGASTS,027580,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,PRIEKULES PAGASTS,027580,75 un vec.,1,3
2023,DIENVIDKURZEMES NOVADS,027000,RUCAVAS PAGASTS,027590,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,RUCAVAS PAGASTS,027590,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,RUCAVAS PAGASTS,027590,19-24,0,0
2023,DIENVIDKURZEMES NOVADS,027000,RUCAVAS PAGASTS,027590,25-49,0,0
2023,DIENVIDKURZEMES NOVADS,027000,RUCAVAS PAGASTS,027590,50-61,3,0
2023,DIENVIDKURZEMES NOVADS,027000,RUCAVAS PAGASTS,027590,62-74,2,1
2023,DIENVIDKURZEMES NOVADS,027000,RUCAVAS PAGASTS,027590,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,RUCAVAS PAGASTS,027590,75 un vec.,8,6
2023,DIENVIDKURZEMES NOVADS,027000,SAKAS PAGASTS,027600,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,SAKAS PAGASTS,027600,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,SAKAS PAGASTS,027600,19-24,0,0
2023,DIENVIDKURZEMES NOVADS,027000,SAKAS PAGASTS,027600,25-49,1,0
2023,DIENVIDKURZEMES NOVADS,027000,SAKAS PAGASTS,027600,50-61,0,0
2023,DIENVIDKURZEMES NOVADS,027000,SAKAS PAGASTS,027600,62-74,1,0
2023,DIENVIDKURZEMES NOVADS,027000,SAKAS PAGASTS,027600,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,SAKAS PAGASTS,027600,75 un vec.,2,1
2023,DIENVIDKURZEMES NOVADS,027000,TADAIĶU PAGASTS,027610,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,TADAIĶU PAGASTS,027610,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,TADAIĶU PAGASTS,027610,19-24,0,0
2023,DIENVIDKURZEMES NOVADS,027000,TADAIĶU PAGASTS,027610,25-49,0,0
2023,DIENVIDKURZEMES NOVADS,027000,TADAIĶU PAGASTS,027610,50-61,0,0
2023,DIENVIDKURZEMES NOVADS,027000,TADAIĶU PAGASTS,027610,62-74,0,0
2023,DIENVIDKURZEMES NOVADS,027000,TADAIĶU PAGASTS,027610,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,TADAIĶU PAGASTS,027610,75 un vec.,1,4
2023,DIENVIDKURZEMES NOVADS,027000,VAIŅODES PAGASTS,027620,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VAIŅODES PAGASTS,027620,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VAIŅODES PAGASTS,027620,19-24,1,0
2023,DIENVIDKURZEMES NOVADS,027000,VAIŅODES PAGASTS,027620,25-49,1,0
2023,DIENVIDKURZEMES NOVADS,027000,VAIŅODES PAGASTS,027620,50-61,5,1
2023,DIENVIDKURZEMES NOVADS,027000,VAIŅODES PAGASTS,027620,62-74,7,2
2023,DIENVIDKURZEMES NOVADS,027000,VAIŅODES PAGASTS,027620,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VAIŅODES PAGASTS,027620,75 un vec.,12,11
2023,DIENVIDKURZEMES NOVADS,027000,VECPILS PAGASTS,027630,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VECPILS PAGASTS,027630,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VECPILS PAGASTS,027630,19-24,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VECPILS PAGASTS,027630,25-49,1,0
2023,DIENVIDKURZEMES NOVADS,027000,VECPILS PAGASTS,027630,50-61,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VECPILS PAGASTS,027630,62-74,2,0
2023,DIENVIDKURZEMES NOVADS,027000,VECPILS PAGASTS,027630,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VECPILS PAGASTS,027630,75 un vec.,0,1
2023,DIENVIDKURZEMES NOVADS,027000,VĒRGALES PAGASTS,027640,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VĒRGALES PAGASTS,027640,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VĒRGALES PAGASTS,027640,19-24,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VĒRGALES PAGASTS,027640,25-49,1,0
2023,DIENVIDKURZEMES NOVADS,027000,VĒRGALES PAGASTS,027640,50-61,0,1
2023,DIENVIDKURZEMES NOVADS,027000,VĒRGALES PAGASTS,027640,62-74,2,2
2023,DIENVIDKURZEMES NOVADS,027000,VĒRGALES PAGASTS,027640,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VĒRGALES PAGASTS,027640,75 un vec.,2,2
2023,DIENVIDKURZEMES NOVADS,027000,VIRGAS PAGASTS,027650,0-6,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VIRGAS PAGASTS,027650,15-18,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VIRGAS PAGASTS,027650,19-24,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VIRGAS PAGASTS,027650,25-49,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VIRGAS PAGASTS,027650,50-61,1,1
2023,DIENVIDKURZEMES NOVADS,027000,VIRGAS PAGASTS,027650,62-74,0,3
2023,DIENVIDKURZEMES NOVADS,027000,VIRGAS PAGASTS,027650,7-14,0,0
2023,DIENVIDKURZEMES NOVADS,027000,VIRGAS PAGASTS,027650,75 un vec.,3,6
2023,DOBELES NOVADS,028000,ANNENIEKU PAGASTS,028400,0-6,0,0
2023,DOBELES NOVADS,028000,ANNENIEKU PAGASTS,028400,15-18,0,0
2023,DOBELES NOVADS,028000,ANNENIEKU PAGASTS,028400,19-24,0,0
2023,DOBELES NOVADS,028000,ANNENIEKU PAGASTS,028400,25-49,0,0
2023,DOBELES NOVADS,028000,ANNENIEKU PAGASTS,028400,50-61,2,0
2023,DOBELES NOVADS,028000,ANNENIEKU PAGASTS,028400,62-74,3,2
2023,DOBELES NOVADS,028000,ANNENIEKU PAGASTS,028400,7-14,0,0
2023,DOBELES NOVADS,028000,ANNENIEKU PAGASTS,028400,75 un vec.,2,4
2023,DOBELES NOVADS,028000,AUCE,028200,0-6,0,0
2023,DOBELES NOVADS,028000,AUCE,028200,15-18,0,0
2023,DOBELES NOVADS,028000,AUCE,028200,19-24,0,0
2023,DOBELES NOVADS,028000,AUCE,028200,25-49,2,1
2023,DOBELES NOVADS,028000,AUCE,028200,50-61,1,0
2023,DOBELES NOVADS,028000,AUCE,028200,62-74,10,7
2023,DOBELES NOVADS,028000,AUCE,028200,7-14,0,0
2023,DOBELES NOVADS,028000,AUCE,028200,75 un vec.,7,22
2023,DOBELES NOVADS,028000,AUGSTKALNES PAGASTS,028410,0-6,0,0
2023,DOBELES NOVADS,028000,AUGSTKALNES PAGASTS,028410,15-18,0,0
2023,DOBELES NOVADS,028000,AUGSTKALNES PAGASTS,028410,19-24,0,0
2023,DOBELES NOVADS,028000,AUGSTKALNES PAGASTS,028410,25-49,1,0
2023,DOBELES NOVADS,028000,AUGSTKALNES PAGASTS,028410,50-61,1,1
2023,DOBELES NOVADS,028000,AUGSTKALNES PAGASTS,028410,62-74,2,2
2023,DOBELES NOVADS,028000,AUGSTKALNES PAGASTS,028410,7-14,0,0
2023,DOBELES NOVADS,028000,AUGSTKALNES PAGASTS,028410,75 un vec.,4,4
2023,DOBELES NOVADS,028000,AURU PAGASTS,028420,0-6,0,0
2023,DOBELES NOVADS,028000,AURU PAGASTS,028420,15-18,0,0
2023,DOBELES NOVADS,028000,AURU PAGASTS,028420,19-24,0,0
2023,DOBELES NOVADS,028000,AURU PAGASTS,028420,25-49,3,1
2023,DOBELES NOVADS,028000,AURU PAGASTS,028420,50-61,8,0
2023,DOBELES NOVADS,028000,AURU PAGASTS,028420,62-74,12,9
2023,DOBELES NOVADS,028000,AURU PAGASTS,028420,7-14,0,0
2023,DOBELES NOVADS,028000,AURU PAGASTS,028420,75 un vec.,5,11
2023,DOBELES NOVADS,028000,BĒNES PAGASTS,028430,0-6,1,0
2023,DOBELES NOVADS,028000,BĒNES PAGASTS,028430,15-18,0,0
2023,DOBELES NOVADS,028000,BĒNES PAGASTS,028430,19-24,0,0
2023,DOBELES NOVADS,028000,BĒNES PAGASTS,028430,25-49,1,1
2023,DOBELES NOVADS,028000,BĒNES PAGASTS,028430,50-61,5,0
2023,DOBELES NOVADS,028000,BĒNES PAGASTS,028430,62-74,5,7
2023,DOBELES NOVADS,028000,BĒNES PAGASTS,028430,7-14,0,0
2023,DOBELES NOVADS,028000,BĒNES PAGASTS,028430,75 un vec.,5,12
2023,DOBELES NOVADS,028000,BĒRZES PAGASTS,028440,0-6,0,0
2023,DOBELES NOVADS,028000,BĒRZES PAGASTS,028440,15-18,0,0
2023,DOBELES NOVADS,028000,BĒRZES PAGASTS,028440,19-24,0,0
2023,DOBELES NOVADS,028000,BĒRZES PAGASTS,028440,25-49,2,0
2023,DOBELES NOVADS,028000,BĒRZES PAGASTS,028440,50-61,1,3
2023,DOBELES NOVADS,028000,BĒRZES PAGASTS,028440,62-74,6,2
2023,DOBELES NOVADS,028000,BĒRZES PAGASTS,028440,7-14,0,0
2023,DOBELES NOVADS,028000,BĒRZES PAGASTS,028440,75 un vec.,6,6
2023,DOBELES NOVADS,028000,BIKSTU PAGASTS,028450,0-6,0,0
2023,DOBELES NOVADS,028000,BIKSTU PAGASTS,028450,15-18,0,0
2023,DOBELES NOVADS,028000,BIKSTU PAGASTS,028450,19-24,0,0
2023,DOBELES NOVADS,028000,BIKSTU PAGASTS,028450,25-49,0,0
2023,DOBELES NOVADS,028000,BIKSTU PAGASTS,028450,50-61,1,0
2023,DOBELES NOVADS,028000,BIKSTU PAGASTS,028450,62-74,2,1
2023,DOBELES NOVADS,028000,BIKSTU PAGASTS,028450,7-14,0,0
2023,DOBELES NOVADS,028000,BIKSTU PAGASTS,028450,75 un vec.,2,2
2023,DOBELES NOVADS,028000,BUKAIŠU PAGASTS,028460,0-6,0,0
2023,DOBELES NOVADS,028000,BUKAIŠU PAGASTS,028460,15-18,0,0
2023,DOBELES NOVADS,028000,BUKAIŠU PAGASTS,028460,19-24,0,0
2023,DOBELES NOVADS,028000,BUKAIŠU PAGASTS,028460,25-49,0,0
2023,DOBELES NOVADS,028000,BUKAIŠU PAGASTS,028460,50-61,1,0
2023,DOBELES NOVADS,028000,BUKAIŠU PAGASTS,028460,62-74,1,2
2023,DOBELES NOVADS,028000,BUKAIŠU PAGASTS,028460,7-14,0,0
2023,DOBELES NOVADS,028000,BUKAIŠU PAGASTS,028460,75 un vec.,1,1
2023,DOBELES NOVADS,028000,DOBELE,028210,0-6,0,1
2023,DOBELES NOVADS,028000,DOBELE,028210,15-18,0,0
2023,DOBELES NOVADS,028000,DOBELE,028210,19-24,0,0
2023,DOBELES NOVADS,028000,DOBELE,028210,25-49,1,2
2023,DOBELES NOVADS,028000,DOBELE,028210,50-61,12,4
2023,DOBELES NOVADS,028000,DOBELE,028210,62-74,13,15
2023,DOBELES NOVADS,028000,DOBELE,028210,7-14,0,0
2023,DOBELES NOVADS,028000,DOBELE,028210,75 un vec.,15,51
2023,DOBELES NOVADS,028000,DOBELES PAGASTS,028470,0-6,0,0
2023,DOBELES NOVADS,028000,DOBELES PAGASTS,028470,15-18,0,0
2023,DOBELES NOVADS,028000,DOBELES PAGASTS,028470,19-24,0,0
2023,DOBELES NOVADS,028000,DOBELES PAGASTS,028470,25-49,0,2
2023,DOBELES NOVADS,028000,DOBELES PAGASTS,028470,50-61,1,0
2023,DOBELES NOVADS,028000,DOBELES PAGASTS,028470,62-74,3,0
2023,DOBELES NOVADS,028000,DOBELES PAGASTS,028470,7-14,0,0
2023,DOBELES NOVADS,028000,DOBELES PAGASTS,028470,75 un vec.,3,7
2023,DOBELES NOVADS,028000,ĪLES PAGASTS,028480,0-6,0,0
2023,DOBELES NOVADS,028000,ĪLES PAGASTS,028480,15-18,0,0
2023,DOBELES NOVADS,028000,ĪLES PAGASTS,028480,19-24,0,0
2023,DOBELES NOVADS,028000,ĪLES PAGASTS,028480,25-49,0,0
2023,DOBELES NOVADS,028000,ĪLES PAGASTS,028480,50-61,1,0
2023,DOBELES NOVADS,028000,ĪLES PAGASTS,028480,62-74,2,0
2023,DOBELES NOVADS,028000,ĪLES PAGASTS,028480,7-14,0,0
2023,DOBELES NOVADS,028000,ĪLES PAGASTS,028480,75 un vec.,0,1
2023,DOBELES NOVADS,028000,JAUNBĒRZES PAGASTS,028490,0-6,0,0
2023,DOBELES NOVADS,028000,JAUNBĒRZES PAGASTS,028490,15-18,0,0
2023,DOBELES NOVADS,028000,JAUNBĒRZES PAGASTS,028490,19-24,0,0
2023,DOBELES NOVADS,028000,JAUNBĒRZES PAGASTS,028490,25-49,1,0
2023,DOBELES NOVADS,028000,JAUNBĒRZES PAGASTS,028490,50-61,1,0
2023,DOBELES NOVADS,028000,JAUNBĒRZES PAGASTS,028490,62-74,3,1
2023,DOBELES NOVADS,028000,JAUNBĒRZES PAGASTS,028490,7-14,0,0
2023,DOBELES NOVADS,028000,JAUNBĒRZES PAGASTS,028490,75 un vec.,4,9
2023,DOBELES NOVADS,028000,KRIMŪNU PAGASTS,028500,0-6,0,0
2023,DOBELES NOVADS,028000,KRIMŪNU PAGASTS,028500,15-18,0,0
2023,DOBELES NOVADS,028000,KRIMŪNU PAGASTS,028500,19-24,0,0
2023,DOBELES NOVADS,028000,KRIMŪNU PAGASTS,028500,25-49,1,0
2023,DOBELES NOVADS,028000,KRIMŪNU PAGASTS,028500,50-61,2,0
2023,DOBELES NOVADS,028000,KRIMŪNU PAGASTS,028500,62-74,2,5
2023,DOBELES NOVADS,028000,KRIMŪNU PAGASTS,028500,7-14,0,0
2023,DOBELES NOVADS,028000,KRIMŪNU PAGASTS,028500,75 un vec.,1,6
2023,DOBELES NOVADS,028000,LIELAUCES PAGASTS,028510,0-6,0,0
2023,DOBELES NOVADS,028000,LIELAUCES PAGASTS,028510,15-18,0,0
2023,DOBELES NOVADS,028000,LIELAUCES PAGASTS,028510,19-24,0,0
2023,DOBELES NOVADS,028000,LIELAUCES PAGASTS,028510,25-49,0,0
2023,DOBELES NOVADS,028000,LIELAUCES PAGASTS,028510,50-61,1,0
2023,DOBELES NOVADS,028000,LIELAUCES PAGASTS,028510,62-74,1,0
2023,DOBELES NOVADS,028000,LIELAUCES PAGASTS,028510,7-14,0,0
2023,DOBELES NOVADS,028000,LIELAUCES PAGASTS,028510,75 un vec.,2,2
2023,DOBELES NOVADS,028000,NAUDĪTES PAGASTS,028520,0-6,0,0
2023,DOBELES NOVADS,028000,NAUDĪTES PAGASTS,028520,15-18,0,0
2023,DOBELES NOVADS,028000,NAUDĪTES PAGASTS,028520,19-24,0,0
2023,DOBELES NOVADS,028000,NAUDĪTES PAGASTS,028520,25-49,0,0
2023,DOBELES NOVADS,028000,NAUDĪTES PAGASTS,028520,50-61,0,1
2023,DOBELES NOVADS,028000,NAUDĪTES PAGASTS,028520,62-74,2,1
2023,DOBELES NOVADS,028000,NAUDĪTES PAGASTS,028520,7-14,0,0
2023,DOBELES NOVADS,028000,NAUDĪTES PAGASTS,028520,75 un vec.,3,2
2023,DOBELES NOVADS,028000,PENKULES PAGASTS,028530,0-6,0,0
2023,DOBELES NOVADS,028000,PENKULES PAGASTS,028530,15-18,0,0
2023,DOBELES NOVADS,028000,PENKULES PAGASTS,028530,19-24,0,0
2023,DOBELES NOVADS,028000,PENKULES PAGASTS,028530,25-49,0,0
2023,DOBELES NOVADS,028000,PENKULES PAGASTS,028530,50-61,1,0
2023,DOBELES NOVADS,028000,PENKULES PAGASTS,028530,62-74,3,1
2023,DOBELES NOVADS,028000,PENKULES PAGASTS,028530,7-14,0,0
2023,DOBELES NOVADS,028000,PENKULES PAGASTS,028530,75 un vec.,2,5
2023,DOBELES NOVADS,028000,TĒRVETES PAGASTS,028540,0-6,0,0
2023,DOBELES NOVADS,028000,TĒRVETES PAGASTS,028540,15-18,0,0
2023,DOBELES NOVADS,028000,TĒRVETES PAGASTS,028540,19-24,0,0
2023,DOBELES NOVADS,028000,TĒRVETES PAGASTS,028540,25-49,2,0
2023,DOBELES NOVADS,028000,TĒRVETES PAGASTS,028540,50-61,2,1
2023,DOBELES NOVADS,028000,TĒRVETES PAGASTS,028540,62-74,4,1
2023,DOBELES NOVADS,028000,TĒRVETES PAGASTS,028540,7-14,1,0
2023,DOBELES NOVADS,028000,TĒRVETES PAGASTS,028540,75 un vec.,5,5
2023,DOBELES NOVADS,028000,UKRU PAGASTS,028550,0-6,0,0
2023,DOBELES NOVADS,028000,UKRU PAGASTS,028550,15-18,0,0
2023,DOBELES NOVADS,028000,UKRU PAGASTS,028550,19-24,1,0
2023,DOBELES NOVADS,028000,UKRU PAGASTS,028550,25-49,0,0
2023,DOBELES NOVADS,028000,UKRU PAGASTS,028550,50-61,1,0
2023,DOBELES NOVADS,028000,UKRU PAGASTS,028550,62-74,0,1
2023,DOBELES NOVADS,028000,UKRU PAGASTS,028550,7-14,0,0
2023,DOBELES NOVADS,028000,UKRU PAGASTS,028550,75 un vec.,1,1
2023,DOBELES NOVADS,028000,VECAUCES PAGASTS,028560,0-6,0,0
2023,DOBELES NOVADS,028000,VECAUCES PAGASTS,028560,15-18,0,0
2023,DOBELES NOVADS,028000,VECAUCES PAGASTS,028560,19-24,0,0
2023,DOBELES NOVADS,028000,VECAUCES PAGASTS,028560,25-49,3,0
2023,DOBELES NOVADS,028000,VECAUCES PAGASTS,028560,50-61,0,0
2023,DOBELES NOVADS,028000,VECAUCES PAGASTS,028560,62-74,2,0
2023,DOBELES NOVADS,028000,VECAUCES PAGASTS,028560,7-14,0,0
2023,DOBELES NOVADS,028000,VECAUCES PAGASTS,028560,75 un vec.,4,6
2023,DOBELES NOVADS,028000,VĪTIŅU PAGASTS,028570,0-6,0,0
2023,DOBELES NOVADS,028000,VĪTIŅU PAGASTS,028570,15-18,0,0
2023,DOBELES NOVADS,028000,VĪTIŅU PAGASTS,028570,19-24,0,0
2023,DOBELES NOVADS,028000,VĪTIŅU PAGASTS,028570,25-49,1,0
2023,DOBELES NOVADS,028000,VĪTIŅU PAGASTS,028570,50-61,4,0
2023,DOBELES NOVADS,028000,VĪTIŅU PAGASTS,028570,62-74,4,3
2023,DOBELES NOVADS,028000,VĪTIŅU PAGASTS,028570,7-14,0,0
2023,DOBELES NOVADS,028000,VĪTIŅU PAGASTS,028570,75 un vec.,2,5
2023,DOBELES NOVADS,028000,ZEBRENES PAGASTS,028580,0-6,0,0
2023,DOBELES NOVADS,028000,ZEBRENES PAGASTS,028580,15-18,0,0
2023,DOBELES NOVADS,028000,ZEBRENES PAGASTS,028580,19-24,0,0
2023,DOBELES NOVADS,028000,ZEBRENES PAGASTS,028580,25-49,0,0
2023,DOBELES NOVADS,028000,ZEBRENES PAGASTS,028580,50-61,0,1
2023,DOBELES NOVADS,028000,ZEBRENES PAGASTS,028580,62-74,0,0
2023,DOBELES NOVADS,028000,ZEBRENES PAGASTS,028580,7-14,0,0
2023,DOBELES NOVADS,028000,ZEBRENES PAGASTS,028580,75 un vec.,0,1
2023,GULBENES NOVADS,029000,BEĻAVAS PAGASTS,029400,0-6,0,0
2023,GULBENES NOVADS,029000,BEĻAVAS PAGASTS,029400,15-18,0,0
2023,GULBENES NOVADS,029000,BEĻAVAS PAGASTS,029400,19-24,0,0
2023,GULBENES NOVADS,029000,BEĻAVAS PAGASTS,029400,25-49,0,1
2023,GULBENES NOVADS,029000,BEĻAVAS PAGASTS,029400,50-61,3,0
2023,GULBENES NOVADS,029000,BEĻAVAS PAGASTS,029400,62-74,5,2
2023,GULBENES NOVADS,029000,BEĻAVAS PAGASTS,029400,7-14,0,0
2023,GULBENES NOVADS,029000,BEĻAVAS PAGASTS,029400,75 un vec.,1,10
2023,GULBENES NOVADS,029000,DAUKSTU PAGASTS,029410,0-6,0,0
2023,GULBENES NOVADS,029000,DAUKSTU PAGASTS,029410,15-18,0,0
2023,GULBENES NOVADS,029000,DAUKSTU PAGASTS,029410,19-24,0,0
2023,GULBENES NOVADS,029000,DAUKSTU PAGASTS,029410,25-49,0,0
2023,GULBENES NOVADS,029000,DAUKSTU PAGASTS,029410,50-61,0,0
2023,GULBENES NOVADS,029000,DAUKSTU PAGASTS,029410,62-74,4,3
2023,GULBENES NOVADS,029000,DAUKSTU PAGASTS,029410,7-14,0,0
2023,GULBENES NOVADS,029000,DAUKSTU PAGASTS,029410,75 un vec.,4,8
2023,GULBENES NOVADS,029000,DRUVIENAS PAGASTS,029420,0-6,0,0
2023,GULBENES NOVADS,029000,DRUVIENAS PAGASTS,029420,15-18,0,0
2023,GULBENES NOVADS,029000,DRUVIENAS PAGASTS,029420,19-24,0,0
2023,GULBENES NOVADS,029000,DRUVIENAS PAGASTS,029420,25-49,0,0
2023,GULBENES NOVADS,029000,DRUVIENAS PAGASTS,029420,50-61,1,1
2023,GULBENES NOVADS,029000,DRUVIENAS PAGASTS,029420,62-74,1,1
2023,GULBENES NOVADS,029000,DRUVIENAS PAGASTS,029420,7-14,0,0
2023,GULBENES NOVADS,029000,DRUVIENAS PAGASTS,029420,75 un vec.,2,4
2023,GULBENES NOVADS,029000,GALGAUSKAS PAGASTS,029430,0-6,0,0
2023,GULBENES NOVADS,029000,GALGAUSKAS PAGASTS,029430,15-18,0,0
2023,GULBENES NOVADS,029000,GALGAUSKAS PAGASTS,029430,19-24,0,0
2023,GULBENES NOVADS,029000,GALGAUSKAS PAGASTS,029430,25-49,0,0
2023,GULBENES NOVADS,029000,GALGAUSKAS PAGASTS,029430,50-61,0,0
2023,GULBENES NOVADS,029000,GALGAUSKAS PAGASTS,029430,62-74,4,2
2023,GULBENES NOVADS,029000,GALGAUSKAS PAGASTS,029430,7-14,0,0
2023,GULBENES NOVADS,029000,GALGAUSKAS PAGASTS,029430,75 un vec.,0,2
2023,GULBENES NOVADS,029000,GULBENE,029200,0-6,0,0
2023,GULBENES NOVADS,029000,GULBENE,029200,15-18,0,0
2023,GULBENES NOVADS,029000,GULBENE,029200,19-24,1,0
2023,GULBENES NOVADS,029000,GULBENE,029200,25-49,9,2
2023,GULBENES NOVADS,029000,GULBENE,029200,50-61,9,3
2023,GULBENES NOVADS,029000,GULBENE,029200,62-74,14,7
2023,GULBENES NOVADS,029000,GULBENE,029200,7-14,0,0
2023,GULBENES NOVADS,029000,GULBENE,029200,75 un vec.,16,45
2023,GULBENES NOVADS,029000,JAUNGULBENES PAGASTS,029440,0-6,0,0
2023,GULBENES NOVADS,029000,JAUNGULBENES PAGASTS,029440,15-18,0,0
2023,GULBENES NOVADS,029000,JAUNGULBENES PAGASTS,029440,19-24,0,0
2023,GULBENES NOVADS,029000,JAUNGULBENES PAGASTS,029440,25-49,3,0
2023,GULBENES NOVADS,029000,JAUNGULBENES PAGASTS,029440,50-61,4,0
2023,GULBENES NOVADS,029000,JAUNGULBENES PAGASTS,029440,62-74,6,2
2023,GULBENES NOVADS,029000,JAUNGULBENES PAGASTS,029440,7-14,0,0
2023,GULBENES NOVADS,029000,JAUNGULBENES PAGASTS,029440,75 un vec.,6,4
2023,GULBENES NOVADS,029000,LEJASCIEMA PAGASTS,029450,0-6,0,0
2023,GULBENES NOVADS,029000,LEJASCIEMA PAGASTS,029450,15-18,0,0
2023,GULBENES NOVADS,029000,LEJASCIEMA PAGASTS,029450,19-24,0,0
2023,GULBENES NOVADS,029000,LEJASCIEMA PAGASTS,029450,25-49,0,0
